STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,airpol,Air pollutants and greenhouse gases,src_nfr,"Source sectors for emissions of air pollutants (Nomenclature for reporting, CLRTAP)",geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2014,,3880,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2015,,4200,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2016,,4010,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2017,,4210,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2018,,4080,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2019,,3950,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2020,,3990,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2021,,4310,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2022,,4220,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,AT,Austria,2023,,3930,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2014,,2430,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2015,,2300,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2016,,2190,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2017,,2490,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2018,,2150,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2019,,1760,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2020,,1960,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2021,,1980,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2022,,2010,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BE,Belgium,2023,,1730,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2014,,4530,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2015,,3500,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2016,,3170,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2017,,3380,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2018,,3540,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2019,,4100,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2020,,3760,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2021,,5480,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2022,,5110,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,BG,Bulgaria,2023,,3840,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2014,,560,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2015,,550,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2016,,560,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2017,,550,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2018,,520,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2019,,520,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2020,,520,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2021,,550,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2022,,530,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CH,Switzerland,2023,,580,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2014,,580,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2015,,440,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2016,,440,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2017,,360,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2018,,310,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2019,,370,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2020,,360,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2021,,400,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2022,,410,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CY,Cyprus,2023,,340,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2014,,7960,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2015,,8510,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2016,,9980,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2017,,9620,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2018,,9740,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2019,,9520,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2020,,8370,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2021,,10580,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2022,,11330,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,CZ,Czechia,2023,,8780,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2014,,116490,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2015,,114630,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2016,,110480,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2017,,107850,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2018,,105600,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2019,,95100,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2020,,89060,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2021,,93860,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2022,,94230,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DE,Germany,2023,,81770,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2014,,9910,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2015,,10920,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2016,,11930,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2017,,13290,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2018,,13780,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2019,,13390,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2020,,13420,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2021,,16220,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2022,,12640,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,DK,Denmark,2023,,12630,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2014,,1830,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2015,,2190,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2016,,3450,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2017,,3890,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2018,,3770,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2019,,3580,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2020,,3250,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2021,,2690,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2022,,3340,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EE,Estonia,2023,,2860,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2014,,15650,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2015,,17280,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2016,,14020,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2017,,15350,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2018,,15630,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2019,,13330,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2020,,6650,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2021,,6500,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2022,,6460,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EL,Greece,2023,,5490,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2014,,26790,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2015,,25120,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2016,,24010,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2017,,35350,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2018,,30940,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2019,,24920,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2020,,25950,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2021,,29880,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2022,,34410,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,ES,Spain,2023,,33550,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2014,,346330,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2015,,357980,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2016,,362090,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2017,,383240,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2018,,366990,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2019,,333870,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2020,,310630,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2021,,353210,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2022,,355760,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,CO,Carbon monoxide,NFR1A1A,Public electricity and heat production,EU27_2020,European Union - 27 countries (from 2020),2023,,307290,,,,,
