geo_code,geo_name,country_code,n_indicators_with_any_data,mean_avail_ratio,median_avail_ratio,pct_indicators_ge_0_7,pct_indicators_ge_0_9,flag_rate,avail_HLTH_RS_BDS1_HBEDT_TOTAL,avail_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,avail_SDG_11_60,avail_SDG_17_60_VHCN_FX_TOTAL,avail_TRNG_LFSE_01_T_Y25-74,avail_URB_CEDUC_TE1026V,avail_URB_CLMA_EC1010V,avail_URB_CLMA_EC1177V,avail_URB_CPOP1_DE1001V,avail_URB_CPOPCB_DE2009V,avail_URB_CTOUR_CR2001V,avail_URB_CTRAN_TT1057I,avail_WHO_NO2,avail_WHO_PM10,avail_WHO_PM25
DE151C,Lörrach (greater city),DE,11,0.6666666666666666,0.5555555555555556,0.45454545454545453,0.45454545454545453,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556,,0.3333333333333333,0.2222222222222222,,,
DNK_Aalborg_DNK,"Aalborg/DNK, Denmark",DNK,2,0.625,0.625,0.5,0.0,0.0,,,,,,,,,,,,,0.75,,0.5
DNK_Anholt_DNK,"Anholt/DNK, Denmark",DNK,1,0.75,0.75,1.0,0.0,0.0,,,,,,,,,,,,,0.75,,
DNK_Arhus_DNK,"Arhus/DNK, Denmark",DNK,3,0.75,0.75,1.0,0.0,0.0,,,,,,,,,,,,,0.75,0.75,0.75
DNK_Humble_DNK,"Humble/DNK, Denmark",DNK,2,0.6875,0.6875,0.5,0.0,0.0,,,,,,,,,,,,,0.75,0.625,
DNK_Kobenhavn_DNK,"Kobenhavn/DNK, Denmark",DNK,3,0.75,0.75,1.0,0.0,0.0,,,,,,,,,,,,,0.75,0.75,0.75
DNK_Odense_DNK,"Odense/DNK, Denmark",DNK,2,0.6875,0.6875,0.5,0.0,0.0,,,,,,,,,,,,,0.75,0.625,
DNK_Roskilde_DNK,"Roskilde/DNK, Denmark",DNK,3,0.75,0.75,1.0,0.0,0.0,,,,,,,,,,,,,0.75,0.75,0.75
DNK_Ulfborg_DNK,"Ulfborg/DNK, Denmark",DNK,1,0.75,0.75,1.0,0.0,0.0,,,,,,,,,,,,,0.75,,
EE001C,Tallinn,EE,12,0.9629629629629629,1.0,0.9166666666666666,0.8333333333333334,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8888888888888888,,,
EE002C,Tartu,EE,12,0.9629629629629629,1.0,0.9166666666666666,0.8333333333333334,0.10833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8888888888888888,,,
EE003C,Narva,EE,12,0.9629629629629629,1.0,0.9166666666666666,0.8333333333333334,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8888888888888888,,,
ES001C,Madrid (greater city),ES,12,0.9629629629629629,1.0,0.9166666666666666,0.9166666666666666,0.13675213675213677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,,,
ES002C,Barcelona (greater city),ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.14545454545454545,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES003C,Valencia (greater city),ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.12727272727272726,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES004C,Sevilla,ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.12727272727272726,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES005C,Zaragoza,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES006C,Málaga,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES007C,Murcia,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES008C,Las Palmas,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES009C,Valladolid (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES010C,Palma de Mallorca,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES011C,Santiago de Compostela,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES012C,Vitoria/Gasteiz,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES013C,Oviedo,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES014C,Pamplona/Iruña (greater city),ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.12727272727272726,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES015C,Santander,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES016C,Toledo,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES017C,Badajoz,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES018C,Logroño,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES019C,Bilbao (greater city),ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.14,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES020C,Córdoba,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES021C,Alicante/Alacant (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES022C,Vigo,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES023C,Gijón,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES024C,Santa Cruz de Tenerife (greater city),ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.12727272727272726,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES025C,A Coruña (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES026C,Reus,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES027C,Telde,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES028C,Lugo,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES029C,San Fernando,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES030C,Girona (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11965811965811966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES031C,Cáceres,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES032C,Torrevieja,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES033C,"Puerto de Santa María, El",ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES034C,Avilés (greater city),ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES035C,Talavera de la Reina,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES036C,Palencia,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.12173913043478261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES037C,Ferrol (greater city),ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES038C,Pontevedra,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.1206896551724138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES039C,Ceuta,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES040C,Gandia (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES041C,Guadalajara,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11965811965811966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES042C,Manresa (greater city),ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES043C,Ciudad Real,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES044C,Benidorm,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES045C,Melilla,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.12173913043478261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES046C,Ponferrada,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES047C,Zamora,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES048C,Fuengirola,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES049C,Sanlúcar de Barrameda,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.12389380530973451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES050C,Vilanova i la Geltrú,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.12389380530973451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES051C,"Línea de la Concepción, La",ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES052C,Torremolinos (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES053C,Irun (greater city),ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES054C,Granollers (greater city),ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES055C,Arrecife,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES056C,Elda (greater city),ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.12727272727272726,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES057C,Santa Lucía de Tirajana,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES058C,Mollet del Vallès (greater city),ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES059C,Granada (greater city),ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.12727272727272726,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES060C,Elche/Elx,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES061C,Cartagena,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES062C,Jerez de la Frontera,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES063C,San Sebastián/Donostia (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES064C,Alcalá de Henares,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.12173913043478261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES065C,Almería (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES066C,Burgos,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES067C,Salamanca (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES068C,Albacete,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES069C,Castellón de la Plana/Castelló de la Plana,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES070C,Huelva,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES071C,Cádiz,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES072C,León (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES073C,Tarragona (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES074C,Jaén,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.12280701754385964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES075C,Lleida,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES076C,Ourense (greater city),ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES077C,Mataró,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES078C,Dos Hermanas,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES079C,Algeciras,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.1206896551724138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES080C,Marbella,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES081C,Torrejón de Ardoz,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES082C,Alcalá de Guadaíra,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES083C,Alcoy,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES084C,Ávila,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES085C,Benalmádena,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES086C,Chiclana de la Frontera,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11965811965811966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES087C,Collado Villalba,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES088C,Cuenca,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11864406779661017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES089C,Eivissa,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11965811965811966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES090C,Linares,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES091C,Lorca,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES092C,Mérida,ES,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.11965811965811966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
ES093C,Sagunto (greater city),ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES094C,Torrelavega,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES095C,Valdemoro,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES096C,Puerto de la Cruz (greater city),ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.12962962962962962,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES097C,Igualada (greater city),ES,12,0.9351851851851851,1.0,0.9166666666666666,0.8333333333333334,0.12962962962962962,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
ES098C,San Vicente del Raspeig/Sant Vicent del Raspeig,ES,12,0.9537037037037037,1.0,0.9166666666666666,0.9166666666666666,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,,,
FI001C,Helsinki/Helsingfors,FI,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
FI002C,Tampere/Tammerfors,FI,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
FI003C,Turku/Åbo,FI,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
FI004C,Oulu/Uleåborg,FI,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
FI005C,Espoo/Esbo,FI,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
FI006C,Vantaa/Vanda,FI,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
FI007C,Lahti/Lahtis,FI,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
FI008C,Kuopio,FI,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
FI009C,Jyväskylä,FI,12,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,
FR001C,Paris (greater city),FR,12,0.8935185185185185,0.8888888888888888,0.9166666666666666,0.3333333333333333,0.16551724137931034,1.0,0.5,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,,,
FR002C,Lyon (greater city),FR,12,0.8935185185185185,0.8888888888888888,0.9166666666666666,0.3333333333333333,0.16551724137931034,1.0,0.5,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,,,
