freq,indic_ur,location_code,time_period,obs_value,obs_flag,conf_status,city_name,country_code,country_name,year,indicator,indicator_desc
A,TT1057I,DE118C,2020,504.1,,,DE118C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE118C,2021,514.18,,,DE118C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE119C,2015,514.12,,,DE119C,DE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE119C,2016,512.89,,,DE119C,DE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE119C,2017,518.73,,,DE119C,DE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE119C,2018,522.29,,,DE119C,DE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE119C,2019,526.74,,,DE119C,DE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE119C,2020,533.47,,,DE119C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE119C,2021,541.61,,,DE119C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE120C,2015,419.88,,,DE120C,DE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE120C,2016,419.28,,,DE120C,DE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE120C,2017,425.8,,,DE120C,DE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE120C,2018,432.07,,,DE120C,DE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE120C,2019,434.19,,,DE120C,DE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE120C,2020,440.3,,,DE120C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE120C,2021,448.66,,,DE120C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE121C,2015,499.1,,,DE121C,DE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE121C,2016,500.86,,,DE121C,DE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE121C,2017,504.37,,,DE121C,DE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE121C,2018,510.75,,,DE121C,DE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE121C,2019,514.58,,,DE121C,DE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE121C,2020,521.3,,,DE121C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE121C,2021,529.04,,,DE121C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE122C,2015,463.2,,,DE122C,DE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE122C,2016,464.37,,,DE122C,DE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE122C,2017,469.34,,,DE122C,DE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE122C,2018,471.16,,,DE122C,DE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE122C,2019,476.32,,,DE122C,DE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE122C,2020,482.49,,,DE122C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE122C,2021,491.68,,,DE122C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE123C,2015,431.03,,,DE123C,DE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE123C,2016,429.15,,,DE123C,DE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE123C,2017,428.15,,,DE123C,DE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE123C,2018,430.42,,,DE123C,DE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE123C,2019,431.11,,,DE123C,DE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE123C,2020,432.55,,,DE123C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE123C,2021,438.85,,,DE123C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE124C,2015,416.45,,,DE124C,DE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE124C,2016,416.3,,,DE124C,DE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE124C,2017,419.04,,,DE124C,DE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE124C,2018,423.63,,,DE124C,DE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE124C,2019,427.93,,,DE124C,DE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE124C,2020,434.03,,,DE124C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE124C,2021,442.09,,,DE124C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE125C,2015,355.17,,,DE125C,DE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE125C,2016,353.47,,,DE125C,DE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE125C,2017,353.64,,,DE125C,DE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE125C,2018,354.14,,,DE125C,DE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE125C,2019,355.27,,,DE125C,DE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE125C,2020,356.26,,,DE125C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE125C,2021,362.67,,,DE125C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE126C,2016,449.38,,,DE126C,DE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE126C,2017,458.84,,,DE126C,DE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE126C,2018,462.52,,,DE126C,DE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE126C,2019,466.03,,,DE126C,DE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE126C,2020,468.35,,,DE126C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE126C,2021,474.99,,,DE126C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE127C,2016,491.65,,,DE127C,DE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE127C,2017,500.22,,,DE127C,DE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE127C,2018,509.53,,,DE127C,DE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE127C,2019,514.65,,,DE127C,DE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE127C,2020,520.61,,,DE127C,DE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,DE127C,2021,528.71,,,DE127C,DE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE,2015,377.25,,,EE,EE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE,2016,390.88,b,,EE,EE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE,2017,405.6,,,EE,EE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE,2018,418.66,,,EE,EE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE001C,2015,260.48,,,EE001C,EE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE001C,2016,,bu,,EE001C,EE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE001C,2017,288.58,,,EE001C,EE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE001C,2018,315.07,,,EE001C,EE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE001C,2019,313.59,,,EE001C,EE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE001C,2020,321.63,,,EE001C,EE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE001C,2021,331.76,b,,EE001C,EE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE001C,2022,346.91,,,EE001C,EE,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE002C,2015,293.95,,,EE002C,EE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE002C,2016,,bu,,EE002C,EE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE002C,2017,340.21,,,EE002C,EE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE002C,2018,351.66,b,,EE002C,EE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE002C,2019,373.42,,,EE002C,EE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE002C,2020,379.56,,,EE002C,EE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE002C,2021,379.49,b,,EE002C,EE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE002C,2022,386.29,,,EE002C,EE,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE003C,2015,306.38,,,EE003C,EE,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE003C,2016,,bu,,EE003C,EE,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE003C,2017,281.18,,,EE003C,EE,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE003C,2018,333.6,,,EE003C,EE,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE003C,2019,360.13,,,EE003C,EE,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE003C,2020,374.46,,,EE003C,EE,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE003C,2021,387.39,b,,EE003C,EE,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,EE003C,2022,402.04,,,EE003C,EE,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES,2015,481.29,,,ES,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES,2016,492.55,,,ES,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES001C,2015,476.42,b,,ES001C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES001C,2016,482.97,,,ES001C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES001C,2017,437.53,,,ES001C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES001C,2018,437.94,,,ES001C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES001C,2019,436.15,,,ES001C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES001C,2020,430.74,,,ES001C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES001C,2021,434.84,,,ES001C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES001C,2022,436.78,,,ES001C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES001C,2023,425.07,,,ES001C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES002C,2015,382.73,b,,ES002C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES002C,2016,386.47,,,ES002C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES002C,2017,361.14,,,ES002C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES002C,2018,360.68,,,ES002C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES002C,2019,356.87,,,ES002C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES002C,2020,349.74,,,ES002C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES002C,2021,348.38,,,ES002C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES002C,2022,344.65,,,ES002C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES002C,2023,335.52,,,ES002C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES003C,2015,451.18,,,ES003C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES003C,2016,455.3,,,ES003C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES003C,2017,435.7,,,ES003C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES003C,2018,440.09,,,ES003C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES003C,2019,442.22,,,ES003C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES003C,2020,441.3,,,ES003C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES003C,2021,445.95,,,ES003C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES003C,2022,444.24,,,ES003C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES003C,2023,434.68,,,ES003C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES004C,2015,462.54,,,ES004C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES004C,2016,467.17,,,ES004C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES004C,2017,444.41,,,ES004C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES004C,2018,448.51,,,ES004C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES004C,2019,452.23,,,ES004C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES004C,2020,452.76,,,ES004C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES004C,2021,457.09,,,ES004C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES004C,2022,457.96,,,ES004C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES004C,2023,453.76,,,ES004C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES005C,2015,380.37,,,ES005C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES005C,2016,388.78,,,ES005C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES005C,2017,370.4,,,ES005C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES005C,2018,374.46,,,ES005C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES005C,2019,373.95,,,ES005C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES005C,2020,373.34,,,ES005C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES005C,2021,377.94,,,ES005C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES005C,2022,378.31,,,ES005C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES005C,2023,371.81,,,ES005C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES006C,2015,447.15,,,ES006C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES006C,2016,453.86,,,ES006C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES006C,2017,433.77,,,ES006C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES006C,2018,439.31,,,ES006C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES006C,2019,442.34,,,ES006C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES006C,2020,442.02,,,ES006C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES006C,2021,445.16,,,ES006C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES006C,2022,446.61,,,ES006C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES006C,2023,439.27,,,ES006C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES007C,2015,486.59,,,ES007C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES007C,2016,496.87,,,ES007C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES007C,2017,473.36,,,ES007C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES007C,2018,481.4,,,ES007C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES007C,2019,486.08,,,ES007C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES007C,2020,487.59,,,ES007C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES007C,2021,493.1,,,ES007C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES007C,2022,495.17,,,ES007C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES007C,2023,493.18,,,ES007C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES008C,2015,440.58,,,ES008C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES008C,2016,455.26,,,ES008C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES008C,2017,409.82,,,ES008C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES008C,2018,416.27,,,ES008C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES008C,2019,420.87,,,ES008C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES008C,2020,425.03,,,ES008C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES008C,2021,428.91,,,ES008C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES008C,2022,428.47,,,ES008C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES008C,2023,424.0,,,ES008C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES009C,2015,437.69,,,ES009C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES009C,2016,444.92,,,ES009C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES009C,2017,428.31,,,ES009C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES009C,2018,432.81,,,ES009C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES009C,2019,437.37,,,ES009C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES009C,2020,438.39,,,ES009C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES009C,2021,439.78,,,ES009C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES009C,2022,440.52,,,ES009C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES009C,2023,437.44,,,ES009C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES010C,2015,569.73,,,ES010C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES010C,2016,581.47,,,ES010C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES010C,2017,533.31,,,ES010C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES010C,2018,540.35,,,ES010C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES010C,2019,540.59,,,ES010C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES010C,2020,532.47,,,ES010C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES010C,2021,535.61,,,ES010C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES010C,2022,541.35,,,ES010C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES010C,2023,516.38,,,ES010C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES011C,2015,510.0,,,ES011C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES011C,2016,514.84,,,ES011C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES011C,2017,469.53,,,ES011C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES011C,2018,477.63,,,ES011C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES011C,2019,479.91,,,ES011C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES011C,2020,481.81,,,ES011C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES011C,2021,488.01,,,ES011C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES011C,2022,488.78,,,ES011C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES011C,2023,488.47,,,ES011C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES012C,2015,444.61,,,ES012C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES012C,2016,451.42,,,ES012C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES012C,2017,422.83,,,ES012C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES012C,2018,424.35,,,ES012C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES012C,2019,424.32,,,ES012C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES012C,2020,423.47,,,ES012C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES012C,2021,425.38,,,ES012C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES012C,2022,423.52,,,ES012C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES012C,2023,421.32,,,ES012C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES013C,2015,431.73,,,ES013C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES013C,2016,438.42,,,ES013C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES013C,2017,421.85,,,ES013C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES013C,2018,427.91,,,ES013C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES013C,2019,433.15,,,ES013C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES013C,2020,436.76,,,ES013C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES013C,2021,443.2,,,ES013C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES013C,2022,445.52,,,ES013C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES013C,2023,439.72,,,ES013C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES014C,2015,459.18,,,ES014C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES014C,2016,467.09,,,ES014C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES014C,2017,450.83,,,ES014C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES014C,2018,453.98,,,ES014C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES014C,2019,456.84,,,ES014C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES014C,2020,456.96,,,ES014C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES014C,2021,464.26,,,ES014C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES014C,2022,463.82,,,ES014C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES014C,2023,459.39,,,ES014C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES015C,2015,456.17,,,ES015C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES015C,2016,463.29,,,ES015C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES015C,2017,442.24,,,ES015C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES015C,2018,445.58,,,ES015C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES015C,2019,445.57,,,ES015C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES015C,2020,443.99,,,ES015C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES015C,2021,447.52,,,ES015C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES015C,2022,447.33,,,ES015C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES015C,2023,444.03,,,ES015C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES016C,2015,505.48,,,ES016C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES016C,2016,515.15,,,ES016C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES016C,2017,490.66,,,ES016C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES016C,2018,496.46,,,ES016C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES016C,2019,502.47,,,ES016C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES016C,2020,504.13,,,ES016C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES016C,2021,510.02,,,ES016C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES016C,2022,515.6,,,ES016C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES016C,2023,513.99,,,ES016C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES017C,2015,522.56,,,ES017C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES017C,2016,529.38,,,ES017C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES017C,2017,506.59,,,ES017C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES017C,2018,515.39,,,ES017C,ES,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES017C,2019,520.56,,,ES017C,ES,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES017C,2020,523.13,,,ES017C,ES,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES017C,2021,526.72,,,ES017C,ES,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES017C,2022,528.67,,,ES017C,ES,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES017C,2023,527.71,,,ES017C,ES,,2023,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES018C,2015,403.29,,,ES018C,ES,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES018C,2016,413.23,,,ES018C,ES,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,ES018C,2017,395.9,,,ES018C,ES,,2017,cars_per_1000,Number of registered cars per 1000 population
