freq,indic_ur,location_code,time_period,obs_value,obs_flag,conf_status,city_name,country_code,country_name,year,indicator,indicator_desc,is_missing,zscore,modified_zscore,is_outlier_zscore,is_outlier_mod_zscore,is_outlier_iqr,is_outlier_range,is_outlier_temporal,yoy_change_pct,iqr_lower,iqr_upper,is_any_outlier,outlier_methods
A,DE1001V,HU001C,2016,1759407,,,Budapest,HU,Hungary,2016,population_total,"Population on 1 January, total",False,-0.527284240433953,-0.19152967738037036,False,False,False,False,False,0.10178548467301152,-2190396.25,7584568.75,False,
A,DE1001V,HU001C,2017,1752704,,,Budapest,HU,Hungary,2017,population_total,"Population on 1 January, total",False,-0.5297169276078202,-0.20394768623551834,False,False,False,False,False,-0.38098063722606934,-2190396.25,7584568.75,False,
A,DE1001V,HU001C,2018,1749734,,,Budapest,HU,Hungary,2018,population_total,"Population on 1 January, total",False,-0.5307948152560948,-0.20944992199559442,False,False,False,False,False,-0.16945245746001758,-2190396.25,7584568.75,False,
A,DE1001V,HU001C,2019,1752286,,,Budapest,HU,Hungary,2019,population_total,"Population on 1 January, total",False,-0.5298686303138737,-0.20472207497212166,False,False,False,False,False,0.14585074074116022,-2190396.25,7584568.75,False,
A,DE1001V,HU001C,2020,1750216,,,Budapest,HU,Hungary,2020,population_total,"Population on 1 January, total",False,-0.530619885341459,-0.20855696656247766,False,False,False,False,False,-0.11813140092428176,-2190396.25,7584568.75,False,
A,DE1001V,HU001C,2021,1723836,,,Budapest,HU,Hungary,2021,population_total,"Population on 1 January, total",False,-0.5401938503789964,-0.25742867678160414,False,False,False,False,False,-1.507242534635722,-2190396.25,7584568.75,False,
A,DE1001V,HU001C,2022,1706851,,,Budapest,HU,Hungary,2022,population_total,"Population on 1 January, total",False,-0.5463581337816715,-0.28889516647348673,False,False,False,False,False,-0.9853025461818876,-2190396.25,7584568.75,False,
A,DE1001V,HU001C,2023,1671004,,,Budapest,HU,Hungary,2023,population_total,"Population on 1 January, total",False,-0.5593679110637262,-0.35530548475343465,False,False,False,False,False,-2.100183320043758,-2190396.25,7584568.75,False,
A,DE1001V,IT002C,2015,4061382,,,Milan,IT,Italy,2015,population_total,"Population on 1 January, total",False,0.30816034513409274,4.073119872720981,False,True,False,False,False,,-2190396.25,7584568.75,True,mod_zscore
A,DE1001V,IT002C,2016,4074585,,,Milan,IT,Italy,2016,population_total,"Population on 1 January, total",False,0.3129520456796047,4.097579811690773,False,True,False,False,False,0.32508638685058155,-2190396.25,7584568.75,True,mod_zscore
A,DE1001V,IT002C,2017,4087060,,,Milan,IT,Italy,2017,population_total,"Population on 1 January, total",False,0.3174795367274924,4.120691054487725,False,True,False,False,False,0.30616614943608234,-2190396.25,7584568.75,True,mod_zscore
A,DE1001V,IT002C,2018,4106356,,,Milan,IT,Italy,2018,population_total,"Population on 1 January, total",False,0.32448254011507094,4.1564389134865225,False,True,False,False,False,0.4721242164294148,-2190396.25,7584568.75,True,mod_zscore
A,DE1001V,IT002C,2019,3606653,b,,Milan,IT,Italy,2019,population_total,"Population on 1 January, total",False,0.14312776183028972,3.2306868205514143,False,True,False,False,True,-12.169013110407379,-2190396.25,7584568.75,True,"mod_zscore,temporal"
A,DE1001V,IT002C,2020,3622641,,,Milan,IT,Italy,2020,population_total,"Population on 1 January, total",False,0.14893020887426803,3.2603062634241735,False,True,False,False,False,0.4432918830838517,-2190396.25,7584568.75,True,mod_zscore
A,DE1001V,IT002C,2021,3594765,,,Milan,IT,Italy,2021,population_total,"Population on 1 January, total",False,0.13881330783611823,3.208663056674046,False,True,False,False,False,-0.7694938582100685,-2190396.25,7584568.75,True,mod_zscore
A,DE1001V,IT002C,2022,3565691,,,Milan,IT,Italy,2022,population_total,"Population on 1 January, total",False,0.1282616224873176,3.154800429573558,False,True,False,False,False,-0.8087872225305381,-2190396.25,7584568.75,True,mod_zscore
A,DE1001V,IT002C,2023,3580530,,,Milan,IT,Italy,2023,population_total,"Population on 1 January, total",False,0.13364706855221586,3.182291229722974,False,True,False,False,False,0.4161605702793558,-2190396.25,7584568.75,True,mod_zscore
A,DE1001V,NL001C,2016,960402,b,,Amsterdam,NL,Netherlands,2016,population_total,"Population on 1 January, total",False,-0.8172632372048982,-1.6717700421882982,False,False,False,False,False,,-2190396.25,7584568.75,False,
A,DE1001V,NL001C,2019,996915,,,Amsterdam,NL,Netherlands,2019,population_total,"Population on 1 January, total",False,-0.8040117517835335,-1.6041258892227575,False,False,False,False,False,3.8018454772064114,-2190396.25,7584568.75,False,
A,DE1001V,NL001C,2020,1009238,,,Amsterdam,NL,Netherlands,2020,population_total,"Population on 1 January, total",False,-0.7995394253560288,-1.5812962423300245,False,False,False,False,False,1.2361134098694437,-2190396.25,7584568.75,False,
A,DE1001V,NL001C,2021,1009626,,,Amsterdam,NL,Netherlands,2021,population_total,"Population on 1 January, total",False,-0.7993986104039984,-1.580577431732412,False,False,False,False,False,0.03844484650796787,-2190396.25,7584568.75,False,
A,DE1001V,NL001C,2022,1020998,,,Amsterdam,NL,Netherlands,2022,population_total,"Population on 1 January, total",False,-0.7952714257790221,-1.559509611845683,False,False,False,False,False,1.1263576809630527,-2190396.25,7584568.75,False,
A,DE1001V,NL001C,2023,1059596,,,Amsterdam,NL,Netherlands,2023,population_total,"Population on 1 January, total",False,-0.7812632414530605,-1.488002778220291,False,False,False,False,False,3.780418766736071,-2190396.25,7584568.75,False,
A,DE1001V,PT001C,2015,1854485,,,Lisbon,PT,Portugal,2015,population_total,"Population on 1 January, total",False,-0.4927780445340677,-0.015387734081882652,False,False,False,False,False,,-2190396.25,7584568.75,False,
A,DE1001V,PT001C,2016,1860247,,,Lisbon,PT,Portugal,2016,population_total,"Population on 1 January, total",False,-0.490686869911388,-0.004713026186408556,False,False,False,False,False,0.3107062068444799,-2190396.25,7584568.75,False,
A,DE1001V,PT001C,2017,1865335,,,Lisbon,PT,Portugal,2017,population_total,"Population on 1 January, total",False,-0.4888403068290912,0.004713026186408556,False,False,False,False,False,0.273512065870829,-2190396.25,7584568.75,False,
A,DE1001V,PT001C,2018,1873434,,,Lisbon,PT,Portugal,2018,population_total,"Population on 1 January, total",False,-0.48590097616802164,0.019717271109255606,False,False,False,False,False,0.4341847442952629,-2190396.25,7584568.75,False,
A,DE1001V,PT001C,2019,1879692,,,Lisbon,PT,Portugal,2019,population_total,"Population on 1 January, total",False,-0.4836297906788287,0.03131087090270873,False,False,False,False,False,0.3340389893639273,-2190396.25,7584568.75,False,
A,DE1001V,PT001C,2020,1896018,,,Lisbon,PT,Portugal,2020,population_total,"Population on 1 January, total",False,-0.4777046749395249,0.06155649414142968,False,False,False,False,False,0.8685465491155009,-2190396.25,7584568.75,False,
A,DE1001V,PT001C,2021,1883529,,,Lisbon,PT,Portugal,2021,population_total,"Population on 1 January, total",False,-0.48223724693929004,0.03841931487961503,False,False,False,False,False,-0.6586962781998884,-2190396.25,7584568.75,False,
A,DE1001V,PT001C,2022,1880613,,,Lisbon,PT,Portugal,2022,population_total,"Population on 1 January, total",False,-0.4832955366303233,0.03301711976972221,False,False,False,False,False,-0.1548157740071998,-2190396.25,7584568.75,False,
A,DE1001V,PT001C,2023,1890880,,,Lisbon,PT,Portugal,2023,population_total,"Population on 1 January, total",False,-0.4795693842785267,0.05203781153696146,False,False,False,False,False,0.5459390103120576,-2190396.25,7584568.75,False,
A,DE1001V,SE001C,2015,1464814,,,Stockholm,SE,Sweden,2015,population_total,"Population on 1 January, total",False,-0.6341994444636438,-0.7372940340362886,False,False,False,False,False,,-2190396.25,7584568.75,False,
A,DE1001V,SE001C,2016,1486954,,,Stockholm,SE,Sweden,2016,population_total,"Population on 1 January, total",False,-0.6261642819946871,-0.6962773674611763,False,False,False,False,False,1.5114546966372489,-2190396.25,7584568.75,False,
A,DE1001V,SE001C,2017,1510464,,,Stockholm,SE,Sweden,2017,population_total,"Population on 1 January, total",False,-0.6176319120920145,-0.6527226325388236,False,False,False,False,False,1.581084552716483,-2190396.25,7584568.75,False,
A,DE1001V,SE001C,2018,1534977,,,Stockholm,SE,Sweden,2018,population_total,"Population on 1 January, total",False,-0.6087355282798405,-0.6073097351695498,False,False,False,False,False,1.6228787975085757,-2190396.25,7584568.75,False,
A,DE1001V,SE001C,2019,1556805,,,Stockholm,SE,Sweden,2019,population_total,"Population on 1 January, total",False,-0.6008135984527228,-0.5668710812399405,False,False,False,False,False,1.4220408514264316,-2190396.25,7584568.75,False,
A,DE1001V,SE001C,2020,1576798,,,Stockholm,SE,Sweden,2020,population_total,"Population on 1 January, total",False,-0.593557636246677,-0.529831956811927,False,False,False,False,False,1.284232771605942,-2190396.25,7584568.75,False,
A,DE1001V,SE001C,2021,1582164,,,Stockholm,SE,Sweden,2021,population_total,"Population on 1 January, total",False,-0.5916101799771006,-0.5198908803511296,False,False,False,False,False,0.3403099192160308,-2190396.25,7584568.75,False,
A,DE1001V,SE001C,2022,1592734,,,Stockholm,SE,Sweden,2022,population_total,"Population on 1 January, total",False,-0.5877740613096719,-0.5003088493800847,False,False,False,False,False,0.6680723363696739,-2190396.25,7584568.75,False,
A,DE1001V,SE001C,2023,1605943,,,Stockholm,SE,Sweden,2023,population_total,"Population on 1 January, total",False,-0.5829801832133553,-0.47583779478249405,False,False,False,False,False,0.8293286889085039,-2190396.25,7584568.75,False,
