freq,indic_ur,location_code,time_period,obs_value,obs_flag,conf_status,city_name,country_code,country_name,year,indicator,indicator_desc,is_missing,zscore,modified_zscore,is_outlier_zscore,is_outlier_mod_zscore,is_outlier_iqr,is_outlier_range,is_outlier_temporal,yoy_change_pct,iqr_lower,iqr_upper,is_any_outlier,outlier_methods
A,EC1010V,FR001C,2020,631484.0,d,,Paris,FR,France,2020,unemployed_total,"Persons unemployed, total",False,2.0545536706126692,9.864848507670498,False,True,True,False,False,-3.1954734497469883,-232576.375,470462.625,True,"mod_zscore,iqr"
A,EC1010V,FR001C,2021,614747.0,d,,Paris,FR,France,2021,unemployed_total,"Persons unemployed, total",False,1.9790242600488066,9.579062813275277,False,True,True,False,False,-2.6504234469915344,-232576.375,470462.625,True,"mod_zscore,iqr"
A,EC1010V,FR001C,2022,609212.0,d,,Paris,FR,France,2022,unemployed_total,"Persons unemployed, total",False,1.9540463495827147,9.484552218874994,False,True,True,False,False,-0.9003703962768395,-232576.375,470462.625,True,"mod_zscore,iqr"
A,EC1010V,HU001C,2016,20511.0,,,Budapest,HU,Hungary,2016,unemployed_total,"Persons unemployed, total",False,-0.7025969872372952,-0.5675672814034732,False,False,False,False,False,,-232576.375,470462.625,False,
A,EC1010V,HU001C,2017,16955.0,,,Budapest,HU,Hungary,2017,unemployed_total,"Persons unemployed, total",False,-0.7186442229405333,-0.628286282973014,False,False,False,False,False,-17.33703866218127,-232576.375,470462.625,False,
A,EC1010V,HU001C,2018,14562.0,,,Budapest,HU,Hungary,2018,unemployed_total,"Persons unemployed, total",False,-0.7294431641772736,-0.6691469609133714,False,False,False,False,False,-14.113830728398701,-232576.375,470462.625,False,
A,EC1010V,HU001C,2019,13935.0,,,Budapest,HU,Hungary,2019,unemployed_total,"Persons unemployed, total",False,-0.732272640213812,-0.6798530390866285,False,False,False,False,False,-4.3057272352698845,-232576.375,470462.625,False,
A,EC1010V,HU001C,2020,26963.0,,,Budapest,HU,Hungary,2020,unemployed_total,"Persons unemployed, total",False,-0.6734809116587541,-0.4573988342362412,False,False,False,False,True,93.49120918550413,-232576.375,470462.625,True,temporal
A,EC1010V,HU001C,2021,17865.0,,,Budapest,HU,Hungary,2021,unemployed_total,"Persons unemployed, total",False,-0.714537646874744,-0.6127479557997063,False,False,False,False,True,-33.74253606794496,-232576.375,470462.625,True,temporal
A,EC1010V,HU001C,2022,17618.0,,,Budapest,HU,Hungary,2022,unemployed_total,"Persons unemployed, total",False,-0.715652288949744,-0.616965501746747,False,False,False,False,False,-1.3825916596697407,-232576.375,470462.625,False,
A,EC1010V,HU001C,2023,19960.0,,,Budapest,HU,Hungary,2023,unemployed_total,"Persons unemployed, total",False,-0.7050834964815258,-0.576975653131487,False,False,False,False,False,13.293222840276986,-232576.375,470462.625,False,
A,EC1010V,IT002C,2018,178974.0,,,Milan,IT,Italy,2018,unemployed_total,"Persons unemployed, total",False,0.012502312887062097,2.1382018821831803,False,False,False,False,False,,-232576.375,470462.625,False,
A,EC1010V,IT002C,2019,167918.0,,,Milan,IT,Italy,2019,unemployed_total,"Persons unemployed, total",False,-0.03739032995180183,1.949419744569895,False,False,False,False,False,-6.17743359370635,-232576.375,470462.625,False,
A,EC1010V,IT002C,2020,112700.0,e,,Milan,IT,Italy,2020,unemployed_total,"Persons unemployed, total",False,-0.2865737554471336,1.0065677117614298,False,False,False,False,True,-32.8839076215772,-232576.375,470462.625,True,temporal
A,EC1010V,IT002C,2021,122682.0,,,Milan,IT,Italy,2021,unemployed_total,"Persons unemployed, total",False,-0.2415277749100913,1.177011208293251,False,False,False,False,False,8.857142857142852,-232576.375,470462.625,False,
A,EC1010V,IT002C,2022,103528.0,,,Milan,IT,Italy,2022,unemployed_total,"Persons unemployed, total",False,-0.3279644320135283,0.8499550339223331,False,False,False,False,False,-15.612722322753136,-232576.375,470462.625,False,
A,EC1010V,NL001C,2015,39000.0,b,,Amsterdam,NL,Netherlands,2015,unemployed_total,"Persons unemployed, total",False,-0.6191612895665504,-0.251866038428434,False,False,False,False,False,,-232576.375,470462.625,False,
A,EC1010V,NL001C,2016,35000.0,b,,Amsterdam,NL,Netherlands,2016,unemployed_total,"Persons unemployed, total",False,-0.6372121733722175,-0.3201663776517645,False,False,False,False,False,-10.256410256410254,-232576.375,470462.625,False,
A,EC1010V,NL001C,2019,22219.0,d,,Amsterdam,NL,Netherlands,2019,unemployed_total,"Persons unemployed, total",False,-0.6948892598522753,-0.5384030365551111,False,False,False,False,True,-36.51714285714286,-232576.375,470462.625,True,temporal
A,EC1010V,NL001C,2020,27827.0,d,,Amsterdam,NL,Netherlands,2020,unemployed_total,"Persons unemployed, total",False,-0.6695819207567301,-0.44264596096400183,False,False,False,False,False,25.239659750663847,-232576.375,470462.625,False,
A,EC1010V,NL001C,2021,37.0,d,,Amsterdam,NL,Netherlands,2021,unemployed_total,"Persons unemployed, total",False,-0.7949904359966024,-0.9171625677180901,False,False,False,False,True,-99.86703561289396,-232576.375,470462.625,True,temporal
A,EC1010V,NL001C,2022,29.0,d,,Amsterdam,NL,Netherlands,2022,unemployed_total,"Persons unemployed, total",False,-0.7950265377642137,-0.9172991683965368,False,False,False,False,False,-21.62162162162162,-232576.375,470462.625,False,
A,EC1010V,NL001C,2023,29751.0,,,Amsterdam,NL,Netherlands,2023,unemployed_total,"Persons unemployed, total",False,-0.6608994456462042,-0.40979349779757984,False,False,False,False,True,102489.6551724138,-232576.375,470462.625,True,temporal
A,EC1010V,PT001C,2021,78397.0,,,Lisbon,PT,Portugal,2021,unemployed_total,"Persons unemployed, total",False,-0.44137362224358345,0.42084107766695356,False,False,False,False,False,,-232576.375,470462.625,False,
A,EC1010V,SE001C,2017,52815.0,,,Stockholm,SE,Sweden,2017,unemployed_total,"Persons unemployed, total",False,-0.5568180496227275,-0.01597374183585641,False,False,False,False,False,,-232576.375,470462.625,False,
A,EC1010V,SE001C,2018,54686.0,,,Stockholm,SE,Sweden,2018,unemployed_total,"Persons unemployed, total",False,-0.5483747487226267,0.01597374183585641,False,False,False,False,False,3.54255419861782,-232576.375,470462.625,False,
A,EC1010V,SE001C,2023,35448.0,bde,,Stockholm,SE,Sweden,2023,unemployed_total,"Persons unemployed, total",False,-0.6351904743859828,-0.31251673965875143,False,False,False,False,True,-35.17902205317631,-232576.375,470462.625,True,temporal
