freq,indic_ur,location_code,time_period,obs_value,obs_flag,conf_status,city_name,country_code,country_name,year,indicator,indicator_desc,is_missing,zscore,modified_zscore,is_outlier_zscore,is_outlier_mod_zscore,is_outlier_iqr,is_outlier_range,is_outlier_temporal,yoy_change_pct,iqr_lower,iqr_upper,is_any_outlier,outlier_methods
A,DE2009V,HU001C,2017,168048.0,,,Budapest,HU,Hungary,2017,foreign_population,Population by citizenship - foreigners,False,-0.7452945822456266,-0.796729341642471,False,False,False,False,False,1.830609536621286,-328961.75,1431832.25,False,
A,DE2009V,HU001C,2018,174015.0,,,Budapest,HU,Hungary,2018,foreign_population,Population by citizenship - foreigners,False,-0.7378885522071975,-0.7777281306800746,False,False,False,False,False,3.550771208226222,-328961.75,1431832.25,False,
A,DE2009V,HU001C,2019,183592.0,,,Budapest,HU,Hungary,2019,foreign_population,Population by citizenship - foreigners,False,-0.7260019174362848,-0.7472312985388192,False,False,False,False,False,5.503548544665682,-328961.75,1431832.25,False,
A,DE2009V,HU001C,2020,191522.0,,,Budapest,HU,Hungary,2020,foreign_population,Population by citizenship - foreigners,False,-0.7161594810017712,-0.721979144536506,False,False,False,False,False,4.319360320711141,-328961.75,1431832.25,False,
A,DE2009V,HU001C,2021,188034.0,,,Budapest,HU,Hungary,2021,foreign_population,Population by citizenship - foreigners,False,-0.7204886636352622,-0.7330862710384062,False,False,False,False,False,-1.8212006975699913,-328961.75,1431832.25,False,
A,DE2009V,HU001C,2022,190212.0,,,Budapest,HU,Hungary,2022,foreign_population,Population by citizenship - foreigners,False,-0.717785406818822,-0.7261506857399145,False,False,False,False,False,1.158301158301156,-328961.75,1431832.25,False,
A,DE2009V,HU001C,2023,206432.0,,,Budapest,HU,Hungary,2023,foreign_population,Population by citizenship - foreigners,False,-0.6976537146412921,-0.6745,False,False,False,False,False,8.52732740310811,-328961.75,1431832.25,False,
A,DE2009V,IT002C,2023,563155.0,,,Milan,IT,Italy,2023,foreign_population,Population by citizenship - foreigners,False,-0.25490170301089865,0.4614425135141515,False,False,False,False,False,,-328961.75,1431832.25,False,
A,DE2009V,NL001C,2015,272911.0,b,,Amsterdam,NL,Netherlands,2015,foreign_population,Population by citizenship - foreigners,False,-0.615142323502574,-0.46280542926610485,False,False,False,False,False,,-328961.75,1431832.25,False,
A,DE2009V,NL001C,2016,281175.0,b,,Amsterdam,NL,Netherlands,2016,foreign_population,Population by citizenship - foreigners,False,-0.6048853380429497,-0.4364896914760522,False,False,False,False,False,3.028093407740995,-328961.75,1431832.25,False,
A,DE2009V,NL001C,2019,321924.0,,,Amsterdam,NL,Netherlands,2019,foreign_population,Population by citizenship - foreigners,False,-0.5543091158147029,-0.3067292849892595,False,False,False,False,False,14.492397972792737,-328961.75,1431832.25,False,
A,DE2009V,NL001C,2020,338492.0,,,Amsterdam,NL,Netherlands,2020,foreign_population,Population by citizenship - foreigners,False,-0.5337454983056206,-0.25397043410523334,False,False,False,False,False,5.146556330065488,-328961.75,1431832.25,False,
A,DE2009V,NL001C,2021,343276.0,,,Amsterdam,NL,Netherlands,2021,foreign_population,Population by citizenship - foreigners,False,-0.5278077661615206,-0.23873634775629676,False,False,False,False,False,1.4133273459933982,-328961.75,1431832.25,False,
A,DE2009V,NL001C,2022,359153.0,,,Amsterdam,NL,Netherlands,2022,foreign_population,Population by citizenship - foreigners,False,-0.508101793491814,-0.18817790524750372,False,False,False,False,False,4.625141285729262,-328961.75,1431832.25,False,
A,DE2009V,NL001C,2023,387126.0,,,Amsterdam,NL,Netherlands,2023,foreign_population,Population by citizenship - foreigners,False,-0.47338269205642286,-0.09910117083303827,False,False,False,False,False,7.788602628963148,-328961.75,1431832.25,False,
A,DE2009V,PT001C,2021,325001.0,,,Lisbon,PT,Portugal,2021,foreign_population,Population by citizenship - foreigners,False,-0.5504900518917523,-0.2969309397351462,False,False,False,False,False,,-328961.75,1431832.25,False,
A,DE2009V,SE001C,2015,337671.0,b,,Stockholm,SE,Sweden,2015,foreign_population,Population by citizenship - foreigners,False,-0.5347644945619555,-0.2565848122182093,False,False,False,False,False,,-328961.75,1431832.25,False,
A,DE2009V,SE001C,2016,348320.0,b,,Stockholm,SE,Sweden,2016,foreign_population,Population by citizenship - foreigners,False,-0.521547331183502,-0.2226743219318745,False,False,False,False,False,3.153661404147834,-328961.75,1431832.25,False,
A,DE2009V,SE001C,2017,362247.0,b,,Stockholm,SE,Sweden,2017,foreign_population,Population by citizenship - foreigners,False,-0.504261629768184,-0.1783254254892241,False,False,False,False,False,3.9983348644924144,-328961.75,1431832.25,False,
A,DE2009V,SE001C,2018,378867.0,b,,Stockholm,SE,Sweden,2018,foreign_population,Population by citizenship - foreigners,False,-0.483633471692318,-0.1254009867101008,False,False,False,False,False,4.588029714531805,-328961.75,1431832.25,False,
A,DE2009V,SE001C,2019,393683.0,b,,Stockholm,SE,Sweden,2019,foreign_population,Population by citizenship - foreigners,False,-0.46524437481794795,-0.07822117413780895,False,False,False,False,False,3.9106071523780095,-328961.75,1431832.25,False,
A,DE2009V,SE001C,2020,405903.0,b,,Stockholm,SE,Sweden,2020,foreign_population,Population by citizenship - foreigners,False,-0.4500773416237793,-0.03930801878998182,False,False,False,False,False,3.1040202396344307,-328961.75,1431832.25,False,
A,DE2009V,SE001C,2021,408974.0,b,,Stockholm,SE,Sweden,2021,foreign_population,Population by citizenship - foreigners,False,-0.44626572468930376,-0.029528779831456697,False,False,False,False,False,0.7565847012710014,-328961.75,1431832.25,False,
A,DE2009V,SE001C,2022,418247.0,b,,Stockholm,SE,Sweden,2022,foreign_population,Population by citizenship - foreigners,False,-0.43475640400112653,0.0,False,False,False,False,False,2.267381300522775,-328961.75,1431832.25,False,
A,DE2009V,SE001C,2023,430109.0,b,,Stockholm,SE,Sweden,2023,foreign_population,Population by citizenship - foreigners,False,-0.42003370778596877,0.03777314637773529,False,False,False,False,False,2.8361231521086827,-328961.75,1431832.25,False,
