cluster_id,feature_name,mean,median,z_mean
5,URB_CEDUC_TE1026V,206818.43000000002,209981.0,1.9203353234523344
5,URB_CLMA_EC1010V,191154.2133333333,211601.8,2.4962006932034067
5,URB_CLMA_EC1177V,1316311.3333333333,1546286.6,2.0243677294972287
5,URB_CPOP1_DE1001V,3485736.0,3690358.11,2.566415984757656
5,URB_CPOPCB_DE2009V,495250.3333333333,563155.0,1.5824706000305153
5,URB_CTOUR_CR2001V,7993540.665,7993540.665,0.36956383761432343
5,URB_CTRAN_TT1057I,504.4133333333334,565.46,0.6805539282038221
5,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,308.82666666666665,316.13,-1.0963972662733872
5,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,43.03333333333333,31.64,-0.9984330608279813
5,COUNTRY_SDG_11_60,45.71666666666667,49.62,-0.1521409579477227
5,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,60.43333333333334,44.24,-0.37078754904598604
5,COUNTRY_TRNG_LFSE_01_T_Y25-74,8.476666666666667,7.5,-0.3204308709654378
5,WHO_NO2,35.55666666666667,32.49,0.7958649674047842
5,WHO_PM10,30.22,32.88,1.371670757530169
5,WHO_PM25,18.363333333333333,16.95,1.122852483699352
6,URB_CEDUC_TE1026V,201211.19,201211.19,1.827520987483566
6,URB_CLMA_EC1010V,142128.245,142128.245,1.6415405978971964
6,URB_CLMA_EC1177V,1416144.865,1416144.865,2.269984490795135
6,URB_CPOP1_DE1001V,3220858.7199999997,3220858.7199999997,2.2772123254174574
6,URB_CPOPCB_DE2009V,388292.0,388292.0,1.000099552832214
6,URB_CTOUR_CR2001V,26472172.805,26472172.805,3.3429096391955695
6,URB_CTRAN_TT1057I,458.30000000000007,458.30000000000007,0.3048108941562629
6,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,551.495,551.495,0.07864643828600927
6,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,44.86,44.86,-0.8929221304491188
6,COUNTRY_SDG_11_60,58.965,58.965,0.7784822162079056
6,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,53.120000000000005,53.120000000000005,-0.811062417861524
6,COUNTRY_TRNG_LFSE_01_T_Y25-74,7.23,7.23,-0.5320793582660417
6,WHO_NO2,34.32,34.32,0.6116900350555394
6,WHO_PM10,23.775,23.775,0.3268370900604415
6,WHO_PM25,14.385,14.385,0.28379829648351557
