cluster_id,feature_name,mean,median,z_mean
0,URB_CEDUC_TE1026V,85295.0281081081,65161.0,-0.1550860697226571
0,URB_CLMA_EC1010V,48726.972162162165,18893.0,-0.12086290555607722
0,URB_CLMA_EC1177V,609665.0887878787,310225.67,-0.014076522770226727
0,URB_CPOP1_DE1001V,1266667.5617948717,678702.2,-0.06773971677765822
0,URB_CPOPCB_DE2009V,205463.32700000002,143690.10499999998,-0.11076124351486248
0,URB_CTOUR_CR2001V,5676146.791250001,3005910.75,-0.1092031585094675
0,URB_CTRAN_TT1057I,408.9661111111111,362.765,-0.07088016529856556
0,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,611.2851612903225,660.43,0.36785455530653655
0,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,58.66025641025643,58.08,-0.1110148321447049
0,COUNTRY_SDG_11_60,51.956774193548384,40.83,0.2968696571918693
0,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,64.22615384615382,62.0,-0.11731893477784047
0,COUNTRY_TRNG_LFSE_01_T_Y25-74,8.8351282051282,6.96,-0.27948554019501015
0,COUNTRY_URB_CEDUC_TE1026V,2193511.7125,2803262.33,0.3549133377900515
0,COUNTRY_URB_CLMA_EC1010V,2142772.339285714,1693125.0,0.10273031028400294
0,COUNTRY_URB_CLMA_EC1177V,28541508.70535714,39061410.0,0.5528382489300745
0,COUNTRY_URB_CPOP1_DE1001V,63495656.65583335,65358859.67,0.4743173052700721
0,COUNTRY_URB_CPOPCB_DE2009V,6008430.0,6008430.0,0.530527199226857
0,COUNTRY_URB_CTOUR_CR2001V,380368464.02962965,447621352.67,0.514386593220826
0,COUNTRY_URB_CTRAN_TT1057I,516.4959259259259,491.0,0.061392247835389935
0,WHO_NO2,30.62615384615384,30.95,0.027699731466668952
0,WHO_PM10,20.942105263157895,19.865000000000002,-0.13517425552046353
0,WHO_PM25,13.081052631578945,12.355,0.01226199932540778
1,URB_CEDUC_TE1026V,105796.38500000001,105796.38500000001,0.05605541641459904
1,URB_CLMA_EC1010V,64471.5,64471.5,0.042298932522911226
1,URB_CLMA_EC1177V,588036.5,588036.5,-0.04095076188781333
1,URB_CPOP1_DE1001V,1424395.78,1424395.78,0.025579162168504525
1,URB_CPOPCB_DE2009V,199384.5,199384.5,-0.1277121052457877
1,URB_CTOUR_CR2001V,8696237.785,8696237.785,0.20728291045696545
1,URB_CTRAN_TT1057I,,,
1,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,342.55,342.55,-0.9441393437002347
1,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,47.03,47.03,-0.7858432346605352
1,COUNTRY_SDG_11_60,29.53,29.53,-1.288224186677795
1,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,89.46,89.46,1.3996773488357555
1,COUNTRY_TRNG_LFSE_01_T_Y25-74,9.44,9.44,-0.1757639340721386
1,COUNTRY_URB_CEDUC_TE1026V,390461.0,390461.0,-1.4898588435827103
1,COUNTRY_URB_CLMA_EC1010V,391517.0,391517.0,-1.0490389863294003
1,COUNTRY_URB_CLMA_EC1177V,4273103.0,4273103.0,-1.277730031568913
1,COUNTRY_URB_CPOP1_DE1001V,10381732.67,10381732.67,-1.4759848137320075
1,COUNTRY_URB_CPOPCB_DE2009V,1089023.0,1089023.0,-1.1243456567523331
1,COUNTRY_URB_CTOUR_CR2001V,56866898.67,56866898.67,-1.2502340694879328
1,COUNTRY_URB_CTRAN_TT1057I,,,
1,WHO_NO2,30.97,30.97,0.07866281104180951
1,WHO_PM10,20.13,20.13,-0.2687336185195843
1,WHO_PM25,9.594999999999999,9.594999999999999,-0.7334640003502703
2,URB_CEDUC_TE1026V,188637.2857142857,111948.75,0.9092258178664538
2,URB_CLMA_EC1010V,144109.80142857143,66344.62,0.867597206082233
2,URB_CLMA_EC1177V,935597.25,337792.75,0.3909050006399005
2,URB_CPOP1_DE1001V,2199666.3742857142,954029.62,0.4842629890825902
2,URB_CPOPCB_DE2009V,491015.23142857145,133433.5,0.6855027148065485
2,URB_CTOUR_CR2001V,11004970.679999998,3132110.38,0.44922323601145003
2,URB_CTRAN_TT1057I,457.43285714285713,446.61,0.32590154287436235
2,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,576.33,576.33,0.19719970637831669
2,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,80.65999999999998,80.66,1.1654877056095068
2,COUNTRY_SDG_11_60,40.32,40.32,-0.5256016878846416
2,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,62.92000000000001,62.92,-0.19584166644397316
2,COUNTRY_TRNG_LFSE_01_T_Y25-74,14.31,14.31,0.6593290990315848
2,COUNTRY_URB_CEDUC_TE1026V,2738487.8799999994,2738487.88,0.9124999138887212
2,COUNTRY_URB_CLMA_EC1010V,4111409.1200000006,4111409.12,1.3974674907201698
2,COUNTRY_URB_CLMA_EC1177V,26398797.62,26398797.62,0.3912133364924811
2,COUNTRY_URB_CPOP1_DE1001V,66923055.5,66923055.5,0.6001687341764808
2,COUNTRY_URB_CPOPCB_DE2009V,8243889.75,8243889.75,1.2825287435001864
2,COUNTRY_URB_CTOUR_CR2001V,367967336.88000005,367967336.88,0.4467415257702627
2,COUNTRY_URB_CTRAN_TT1057I,536.61,536.61,0.28703711197296067
2,WHO_NO2,28.347142857142853,25.7,-0.3100833645093063
2,WHO_PM10,20.404285714285717,21.11,-0.22362441046284906
2,WHO_PM25,12.450000000000001,12.98,-0.12273090074421308
3,URB_CEDUC_TE1026V,63284.842500000006,63329.0,-0.38176683646208887
3,URB_CLMA_EC1010V,23009.755,21246.010000000002,-0.3873725440585884
3,URB_CLMA_EC1177V,442599.435,432571.67,-0.22166114016087116
3,URB_CPOP1_DE1001V,927216.155,894267.75,-0.26857394352076697
3,URB_CPOPCB_DE2009V,281169.7975,280227.88,0.1003469050772694
3,URB_CTOUR_CR2001V,10744925.07,10744925.07,0.42197213230921166
3,URB_CTRAN_TT1057I,351.62,356.51,-0.5403543880746776
3,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,336.77,298.33,-0.9723579240298355
3,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,85.8175,86.7,1.4647440042845818
3,COUNTRY_SDG_11_60,55.08,55.94,0.5176150018453811
3,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,91.16499999999999,93.02,1.5021777226508246
3,COUNTRY_TRNG_LFSE_01_T_Y25-74,20.5225,18.73,1.7246300165175972
3,COUNTRY_URB_CEDUC_TE1026V,813582.8000000002,813582.8,-1.0569462690439229
3,COUNTRY_URB_CLMA_EC1010V,311738.71,311738.71,-1.1015077399697448
3,COUNTRY_URB_CLMA_EC1177V,8026855.2,8026855.2,-0.9945841259993338
3,COUNTRY_URB_CPOP1_DE1001V,15082774.5725,17349567.43,-1.303366198952035
3,COUNTRY_URB_CPOPCB_DE2009V,2367522.6574999997,2361491.71,-0.69426244152427
3,COUNTRY_URB_CTOUR_CR2001V,61768105.5,61768105.5,-1.2234992039709374
3,COUNTRY_URB_CTRAN_TT1057I,475.26250000000005,452.94,-0.4011749454998778
3,WHO_NO2,29.6325,30.27,-0.11957444759638836
3,WHO_PM10,18.8825,19.985,-0.47389828485054036
3,WHO_PM25,11.147499999999999,11.245000000000001,-0.40135782271860543
4,URB_CEDUC_TE1026V,100537.79166666667,84436.95999999999,0.0018976737224270569
4,URB_CLMA_EC1010V,22400.466,19818.88,-0.39368665612248893
4,URB_CLMA_EC1177V,459625.68200000003,303851.44,-0.20050546340171405
4,URB_CPOP1_DE1001V,1152039.7483333333,939074.97,-0.13555852035007335
4,URB_CPOPCB_DE2009V,98310.946,92638.33,-0.4095565858515356
4,URB_CTOUR_CR2001V,3593953.1366666667,2918076.575,-0.32740363191562755
4,URB_CTRAN_TT1057I,343.895,359.90999999999997,-0.6035964859375751
4,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,618.695,658.82,0.40403018313671274
4,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,55.436666666666675,63.07,-0.29805885252543235
4,COUNTRY_SDG_11_60,33.321666666666665,34.599999999999994,-1.0202343527645386
4,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,72.12666666666667,70.74000000000001,0.35764031298363397
4,COUNTRY_TRNG_LFSE_01_T_Y25-74,7.718333333333334,6.050000000000001,-0.4709901843103815
4,COUNTRY_URB_CEDUC_TE1026V,250235.02833333332,234688.83500000002,-1.6333295567707797
4,COUNTRY_URB_CLMA_EC1010V,244096.18000000002,235036.75,-1.1459950214366654
4,COUNTRY_URB_CLMA_EC1177V,3287612.138333333,2521170.625,-1.3520657062725212
