URB_CEDUC_TE1026V,URB_CLMA_EC1010V,URB_CLMA_EC1177V,URB_CPOP1_DE1001V,URB_CPOPCB_DE2009V,URB_CTOUR_CR2001V,URB_CTRAN_TT1057I,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,COUNTRY_SDG_11_60,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,COUNTRY_TRNG_LFSE_01_T_Y25-74,WHO_NO2,WHO_PM10,WHO_PM25
-0.529305512477743,-0.30526335565769397,-0.30137156062054776,-0.3140287052903319,-0.6495978653915444,0.4065381813901538,-0.3344789271040597,0.5431070065008771,0.0,1.3721575152523573,-0.05350392555975582,-0.09335443037974682,-0.2865194927195865,-0.2380216383307578,0.0
-0.3004165958589641,-0.10398691393486166,-0.33205487079249907,-0.2619405244445433,0.0,-1.0501981350723575,0.5639422207292178,0.5431070065008771,0.0,1.3721575152523573,-0.05350392555975582,-0.09335443037974682,0.5861906998590892,-0.02163833075734167,0.10205527994330296
-0.20109224606664014,-0.22059901505267004,-0.18253330633641732,-0.2167964284897545,0.059641379613225784,0.4635147709495662,-0.18791183234708914,0.5431070065008771,0.0,1.3721575152523573,-0.05350392555975582,-0.09335443037974682,0.8285580084546739,-0.0525502318392581,0.19844082211197764
-0.5960001291583954,-0.21504166260319177,-0.3412411997399911,-0.2952575426020451,-0.06202373135675485,-0.6699942931511478,-0.18822191787901474,0.5431070065008771,0.0,1.3721575152523573,-0.05350392555975582,-0.09335443037974682,-0.8323156411460779,-0.30911901081916543,-0.33451452870304743
-0.36028657211946225,-0.23197035226370827,-0.3505767243727489,-0.3387897712307038,0.010646721217434827,-0.6205161983409232,-0.506473035478953,0.5431070065008771,0.0,1.3721575152523573,-0.05350392555975582,-0.09335443037974682,0.62940347581024,-0.4204018547140654,-0.419560595322466
-0.7585220420251059,-0.2622417393746076,-0.33973409739152094,-0.3699468851042976,0.03576632908982012,-0.14038437633947892,0.13178635106850306,0.5431070065008771,0.0,1.3721575152523573,-0.05350392555975582,-0.09335443037974682,0.24894316580554313,0.48686244204018536,0.0028348688873139015
-0.734481771020604,-0.15982424272614607,-0.5430463127296783,-0.39596956841022907,-0.007855653676058684,-1.386094582839132,0.366624460580377,0.5431070065008771,0.0,1.3721575152523573,-0.05350392555975582,-0.09335443037974682,0.2207609206200096,0.1978361669242655,0.09071580439404686
4.278508553291753,9.36594995934966,7.730086847494542,6.237463759780966,6.4399576770650935,8.591162954449025,0.6164500374686683,-0.7277628727685482,0.8592839300582835,-0.3139212423738216,1.7388775806920604,0.4556962025316456,0.2827618600281828,-0.12828438948995394,-0.5046066619418851
3.8001567996642223,6.312357851463681,5.209524441681902,4.319837519096439,4.8459956396870805,0.0,-0.27049794568335117,-0.7277628727685482,0.8592839300582835,-0.3139212423738216,1.7388775806920604,0.4556962025316456,0.0356975105683422,0.5656877897990727,0.5811481218993624
1.0262920953132355,2.8774728047315765,0.9300111785892223,0.9442563693886906,0.5412198625009226,0.0,0.6075609188867932,-0.7277628727685482,0.8592839300582835,-0.3139212423738216,1.7388775806920604,0.4556962025316456,-0.7346171911695631,0.05100463678516203,0.028348688873140022
0.4646724558958599,2.0077639849603486,-0.04542941674925737,0.1712360157823895,-0.5804253782862302,0.0,0.7290110855577666,-0.7277628727685482,0.8592839300582835,-0.3139212423738216,1.7388775806920604,0.4556962025316456,-0.6472522310944104,1.1653786707882536,0.8306165839829908
-0.6387385221303605,0.5288733568652377,-0.2324776706963797,-0.13648612332362534,-0.3790314821882849,-0.770421003115893,-0.08299956071216281,-0.7277628727685482,0.8592839300582835,-0.3139212423738216,1.7388775806920604,0.4556962025316456,-0.6059182714889618,-0.5842349304482228,-0.43090007087172205
-0.32368123039066166,0.985139726237559,-0.4975568578961931,-0.27955833072498687,-0.5553686156432533,-0.342043149451077,0.6062172149151138,-0.7277628727685482,0.8592839300582835,-0.3139212423738216,1.7388775806920604,0.4556962025316456,-0.7740723344293093,0.554868624420402,-0.7313961729270022
-0.4229307952422198,0.6383911180897638,-0.09812252124558482,0.040234307243475965,-0.4547544384581899,0.0,0.20227912865965522,-0.7277628727685482,0.8592839300582835,-0.3139212423738216,1.7388775806920604,0.4556962025316456,-0.4762799436355095,-0.2751159196290574,-0.7115520907158044
